ID,Name,Role,Full Name,Image,DOB,Batting Style (s),Bowling Style (s),Batting Style (l),Bowling Style(l),Team ID,Playing Role
95122,D Heyliger,P,Dilon Heyliger,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321200/321263.png",21-10-1989,rhb,rm,right-hand bat,right-arm medium,17.0,bowler
112596,A Johnson,P,Aaron Johnson,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",16-3-1991,rhb,ob,right-hand bat,right-arm offbreak,17.0,batter
99232,RR Joshi,P,Rishiv Joshi,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/292400/292484.1.jpg",4-11-2000,rhb,lmf,right-hand bat,left-arm medium-fast,17.0,bowler
64426,Junaid Siddiqui,P,Junaid Siddiqui,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321200/321277.png",25-3-1985,rhb,lb,right-hand bat,legbreak,17.0,allrounder
58923,Kaleem Sana,P,Kaleem Sana,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/112500/112573.1.jpg",1-1-1994,rhb,lmf,right-hand bat,left-arm medium-fast,17.0,bowler
80445,NR Kirton,P,Nicholas Kirton,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",6-5-1998,lhb,,left-hand bat,,17.0,batting allrounder
106864,S Movva,WK,Shreyas Movva,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",4-9-1993,rhb,,right-hand bat,,17.0,wicketkeeper batter
61997,Pargat Singh,P,Pargat Singh,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",13-4-1992,rhb,ob,right-hand bat,right-arm offbreak,17.0,allrounder
65665,R Pathan,P,Rayyan Pathan,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/335000/335066.png",6-12-1991,rhb,rfm,right-hand bat,right-arm fast-medium,17.0,batting allrounder
103571,Ravinderpal Singh,P,Ravinderpal Singh,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",14-10-1988,rhb,ob,right-hand bat,right-arm offbreak,17.0,batter
106862,K Tathgur,P,Kanwarpal Tathgur,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",5-8-1993,rhb,,right-hand bat,,17.0,batter
84169,H Thaker,P,Harsh Thaker,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/366400/366411.png",24-10-1997,rhb,ob,right-hand bat,right-arm offbreak,17.0,allrounder
72379,JC Archer,P,Jofra Archer,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322900/322929.png",1-4-1995,rhb,rf,right-hand bat,right-arm fast,1.0,bowler
65672,BM Duckett,P,Ben Duckett,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/323100/323115.png",17-10-1994,lhb,ob,left-hand bat,right-arm offbreak,1.0,top-order batter
102682,TW Hartley,P,Tom Hartley,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/324200/324240.png",3-5-1999,lhb,sla,left-hand bat,slow left-arm orthodox,1.0,bowler
83741,WG Jacks,P,Will Jacks,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/324300/324373.png",21-11-1998,rhb,ob,right-hand bat,right-arm offbreak,1.0,batting allrounder
74975,S Dube,P,Shivam Dube,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322700/322703.png",26-6-1993,lhb,rm,left-hand bat,right-arm medium,6.0,allrounder
102743,YBK Jaiswal,P,Yashasvi Jaiswal,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/340300/340309.png",28-12-2001,lhb,lb,left-hand bat,legbreak,6.0,opening batter
67609,Kuldeep Yadav,P,Kuldeep Yadav,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/319900/319943.png",14-12-1994,lhb,lws,left-hand bat,left-arm wrist-spin,6.0,bowler
87477,Mohammed Siraj,P,Mohammed Siraj,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322600/322611.png",13-3-1994,rhb,rf,right-hand bat,right-arm fast,6.0,bowler
60806,SV Samson,WK,Sanju Samson,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322700/322701.png",11-11-1994,rhb,,right-hand bat,,6.0,wicketkeeper batter
62913,GR Adair,P,Ross Adair,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",21-4-1994,rhb,sla,right-hand bat,slow left-arm orthodox,29.0,top-order batter
109274,PD Blignaut,P,Peter-Daniel Blignaut,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",21-10-2005,rhb,sla,right-hand bat,slow left-arm orthodox,28.0,bowler
111925,JT Brassell,P,Jack	Brassell,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",31-3-2005,rhb,rm,right-hand bat,right-arm medium,28.0,bowler
69544,N Davin,P,Nikolaas Davin,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/281700/281722.1.jpg",19-12-1997,rhb,lb,right-hand bat,legbreak,28.0,batter
66916,JP Kotze,P,JP Kotze,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/179600/179631.1.jpg",23-4-1994,lhb,,left-hand bat,,28.0,batter
68076,MB Kruger,P,Malan Kruger,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/179600/179637.1.jpg",12-4-1995,rhb,,right-hand bat,,28.0,batter
109273,DO Leicher,P,Dylan Leicher,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",3-5-2004,rhb,rm,right-hand bat,right-arm medium,28.0,middle-order batter
95873,RK Paudel,C,Rohit Paudel,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/330400/330466.png",2-9-2002,rhb,ob,right-hand bat,right-arm offbreak,32.0,batting allrounder
94925,Aasif Sheikh,P,Aasif Sheikh,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/330400/330462.png",22-6-2001,rhb,,right-hand bat,,32.0,wicketkeeper batter
79281,DS Airee,P,Dipendra Singh Airee,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/330400/330438.png",24-1-2000,rhb,"rm,ob",right-hand bat,"right-arm medium,right-arm offbreak",32.0,middle-order batter
95867,KS Airee,P,Kamal Airee,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/362500/362504.4.jpg",19-12-2000,rhb,rm,right-hand bat,right-arm medium,32.0,
79287,K Bhurtel,P,Kushal Bhurtel,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/330400/330443.png",22-1-1997,rhb,lbg,right-hand bat,legbreak googly,32.0,opening batter
94919,A Bohara,P,Abinash Bohara,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321400/321434.png",30-7-1997,rhb,rm,right-hand bat,right-arm medium,32.0,bowler
102478,S Dhakal,P,Sagar Dhakal,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",14-12-2001,rhb,sla,right-hand bat,slow left-arm orthodox,32.0,
108705,Gulsan Jha,P,Gulsan Jha,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/330400/330440.png",17-2-2006,lhb,rm,left-hand bat,right-arm medium,32.0,bowler
103764,S Jora,P,Sundeep Jora,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/362500/362506.3.jpg",20-10-2001,rhb,,right-hand bat,,32.0,middle-order batter
79527,Karan KC,P,Karan KC,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/330400/330442.png",10-10-1991,rhb,rf,right-hand bat,right-arm fast,32.0,allrounder
102117,Kushal Malla,P,Kushal Malla,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/330400/330446.png",5-3-2004,lhb,sla,left-hand bat,slow left-arm orthodox,32.0,batting allrounder
105076,Pratis GC,P,Pratis GC,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/362500/362505.3.jpg",22-5-2004,rhb,lm,right-hand bat,left-arm medium,32.0,bowling allrounder
84063,LN Rajbanshi,P,Lalit Rajbanshi,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321700/321747.png",27-2-1999,rhb,sla,right-hand bat,slow left-arm orthodox,32.0,bowler
94921,AK Sah,P,Anil Sah,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321700/321735.png",17-11-1998,rhb,ob,right-hand bat,right-arm offbreak,32.0,batting allrounder
106014,A Dutt,P,Aryan Dutt,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/368000/368048.png",12-5-2003,rhb,ob,right-hand bat,right-arm offbreak,15.0,bowler
53408,SA Engelbrecht,P,Sybrand Engelbrecht,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/194200/194225.1.jpg",15-9-1988,rhb,ob,right-hand bat,right-arm offbreak,15.0,allrounder
106012,K Klein,P,Kyle Klein,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/368000/368044.png",3-7-2001,rhb,rm,right-hand bat,right-arm medium,15.0,bowler
95739,M Levitt,P,Michael Levitt,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/368000/368043.png",19-6-2003,rhb,rf,right-hand bat,right-arm fast,15.0,top-order batter
66040,Saqib Zulfiqar,P,Saqib Zulfiqar,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/362800/362801.1.png",28-3-1997,rhb,lb,right-hand bat,legbreak,15.0,bowling allrounder
71357,DT Doram,P,Daniel Doram,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",13-10-1997,lhb,sla,left-hand bat,slow left-arm orthodox,15.0,bowler
64947,MJ Henry,P,Matt Henry,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321200/321247.png",14-12-1991,rhb,rfm,right-hand bat,right-arm fast-medium,5.0,bowler
89105,R Ravindra,P,Rachin Ravindra,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/329700/329746.png",18-11-1999,lhb,sla,left-hand bat,slow left-arm orthodox,5.0,batting allrounder
116020,PS Athavale,WK,Pratik Athavale,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/368800/368819.1.png",20-4-1997,rhb,ob,right-hand bat,right-arm offbreak,37.0,wicketkeeper batter
70624,Khalid Kail,P,Khalid Kail,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",13-10-1996,rhb,,right-hand bat,,37.0,middle-order batter
104609,Rafiullah,P,Rafiullah,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/380500/380599.1.png",16-8-1996,rhb,rm,right-hand bat,right-arm medium,37.0,
72863,Shakeel Ahmed,P,Shakeel Ahmed,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/370500/370515.1.png",4-2-1988,lhb,sla,left-hand bat,slow left-arm orthodox,37.0,bowler
110058,Shoaib Khan,P,Shoaib Khan,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/362500/362501.4.jpg",6-12-1992,rhb,rm,right-hand bat,right-arm medium,37.0,batter
103490,Abbas Afridi,P,Abbas Afridi,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322100/322158.png",5-4-2001,rhb,rmf,right-hand bat,right-arm medium-fast,7.0,bowler
76191,Abrar Ahmed,P,Abrar Ahmed,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/379000/379036.png",11-9-1998,rhb,lbg,right-hand bat,legbreak googly,7.0,bowler
101912,Azam Khan,P,Azam Khan,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/326500/326525.png",10-8-1998,rhb,,right-hand bat,,7.0,wicketkeeper batter
103773,Saim Ayub,P,Saim Ayub,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/326400/326498.png",24-5-2002,lhb,"rmf,ob",left-hand bat,"right-arm medium-fast,right-arm offbreak",7.0,top-order batter
101325,Usman Khan,P,Usman Khan,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",10-5-1995,rhb,ob,right-hand bat,right-arm offbreak,7.0,top-order batter
110013,JWW Gardner,P,Jack Gardner,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/331100/331172.png",23-12-2000,,,,,20.0,
100456,SI Kamea,P,Semo Kamea,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",21-8-2001,lhb,lf,left-hand bat,left-arm fast,20.0,bowler
111182,J Kariko,P,John Kariko,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",16-1-2004,lhb,,left-hand bat,,20.0,bowler
65883,A Nao,P,Alei Nao,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321100/321135.png",9-12-1993,rhb,rm,right-hand bat,right-arm medium,20.0,bowler
105613,HGV Vare,P,Hila Vare,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",10-8-2001,lhb,,left-hand bat,,20.0,
102232,OJ Carter,P,Oli Carter,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/356000/356033.1.jpg",2-11-2001,rhb,,right-hand bat,,1.0,
91689,BJ Currie,P,Bradley Currie,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/357000/357089.jpg",8-11-1998,rhb,lfm,right-hand bat,left-arm fast-medium,30.0,bowler
110235,J Jarvis,P,Jack Jarvis,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",29-5-2003,rhb,rmf,right-hand bat,right-arm medium-fast,30.0,bowler
109518,C Tear,P,Charlie Tear,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/357000/357090.jpg",12-6-2004,rhb,,right-hand bat,,30.0,wicketkeeper batter
66473,OEG Baartman,P,Ottneil Baartman,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/224900/224923.1.jpg",18-3-1993,rhb,rmf,right-hand bat,right-arm medium-fast,3.0,bowler
69729,G Coetzee,P,Gerald Coetzee,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/348500/348579.png",2-10-2000,rhb,rf,right-hand bat,right-arm fast,3.0,bowler
73871,M Jansen,P,Marco Jansen,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/337100/337189.png",1-5-2000,rhb,lmf,right-hand bat,left-arm medium-fast,3.0,bowling allrounder
70498,RD Rickelton,P,Ryan Rickelton,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/366300/366321.png",11-7-1996,lhb,,left-hand bat,,3.0,wicketkeeper batter
78239,PW Hasaranga,C,Wanindu Hasaranga,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322900/322946.png",29-7-1997,rhb,lb,right-hand bat,legbreak,8.0,allrounder
78233,PHKD Mendis,P,Kamindu Mendis,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/329900/329938.png",30-9-1998,lhb,"ob,sla",left-hand bat,"right-arm offbreak,slow left-arm orthodox",8.0,allrounder
105938,M Pathirana,P,Matheesha Pathirana,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/355400/355402.png",18-12-2002,rhb,rf,right-hand bat,right-arm fast,8.0,bowler
70890,S Samarawickrama,P,Sadeera Samarawickrama,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/323000/323069.png",30-8-1995,rhb,,right-hand bat,,8.0,wicketkeeper batter
88945,N Thushara,P,Nuwan Thushara,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/343400/343442.gif",6-8-1994,rhb,rmf,right-hand bat,right-arm medium-fast,8.0,bowler
102835,DN Wellalage,P,Dunith Wellalage,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/380400/380446.png",9-1-2003,lhb,sla,left-hand bat,slow left-arm orthodox,8.0,bowler
60488,B Masaba,C,Brian Masaba,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/172900/172913.1.jpg",22-9-1991,rhb,"rfm,lbg",right-hand bat,"right-arm fast-medium,legbreak googly",34.0,bowler
101619,Riazat Ali Shah,VC,Riazat Ali Shah,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/275800/275801.1.jpg",20-2-1998,rhb,rm,right-hand bat,right-arm medium,34.0,
98580,F Achelam,P,Fred Achelam,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/275800/275806.1.jpg",27-1-2001,rhb,,right-hand bat,,34.0,wicketkeeper batter
102781,Bilal Hassun,P,Bilal Hassan,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/275800/275802.1.jpg",15-4-1990,rhb,rmf,right-hand bat,right-arm medium-fast,34.0,bowler
98579,C Kyewuta,P,Cosmas Kyewuta,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",28-12-2001,rhb,rm,right-hand bat,right-arm medium,34.0,bowler
104949,J Miyaji,P,Juma Miyagi,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",5-4-2003,rhb,,right-hand bat,,34.0,
49195,RG Mukasa,P,Roger Mukasa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/172900/172923.1.jpg",22-5-1989,rhb,ob,right-hand bat,right-arm offbreak,34.0,
75965,DM Nakrani,P,Dinesh Nakrani,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",21-9-1991,lhb,lm,left-hand bat,left-arm medium,34.0,allrounder
5454,F Nsubuga,P,Frank Nsubuga,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/172900/172987.1.jpg",28-8-1980,rhb,sla,right-hand bat,slow left-arm orthodox,34.0,
115108,R Obuya,P,Robinson Obuya,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",12-12-2000,rhb,,right-hand bat,,34.0,
102780,RB Patel,P,Ronak Patel,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",18-8-1988,rhb,sla,right-hand bat,slow left-arm orthodox,34.0,
104950,AR Ramjani,P,Alpesh Ramjani,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",24-9-1994,lhb,sla,left-hand bat,slow left-arm orthodox,34.0,allrounder
60487,H Ssenyondo,P,Henry Ssenyondo,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/172900/172921.1.jpg",12-8-1993,rhb,sla,right-hand bat,slow left-arm orthodox,34.0,
66273,S Ssesazi,P,Simon Ssesazi,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/275800/275805.1.jpg",6-6-1996,lhb,rs,left-hand bat,right-arm slow,34.0,
86017,K Waiswa,P,Kenneth Waiswa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/275800/275803.1.jpg",11-11-1998,rhb,rm,right-hand bat,right-arm medium,34.0,allrounder
103569,MD Patel,CWK,Monank Patel,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/340300/340319.png",1-5-1993,rhb,,right-hand bat,,11.0,wicketkeeper batter
88991,Aaron Jones,VC,Aaron Jones,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/286800/286882.1.jpg",19-10-1994,rhb,lbg,right-hand bat,legbreak googly,11.0,top-order batter
85811,Ali Khan,P,Ali Khan,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321100/321124.png",13-12-1990,rhb,rfm,right-hand bat,right-arm fast-medium,11.0,bowler
63859,AGS Gous,P,Andries Gous,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",24-11-1993,rhb,,right-hand bat,,11.0,wicketkeeper
60588,Harmeet Singh,P,Harmeet Singh,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/148400/148408.jpg",7-9-1992,lhb,sla,left-hand bat,slow left-arm orthodox,11.0,bowling allrounder
77577,Jasdeep Singh,P,Jasdeep Singh,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/340300/340317.png",10-2-1993,rhb,rm,right-hand bat,right-arm medium,11.0,bowler
93827,NP Kenjige,P,Nosthush Kenjige,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/340300/340321.png",2-3-1991,rhb,sla,right-hand bat,slow left-arm orthodox,11.0,bowler
56868,NR Kumar,P,Nitish Kumar,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321200/321282.png",21-5-1994,rhb,ob,right-hand bat,right-arm offbreak,11.0,top-order batter
62181,Milind Kumar,P,Milind Kumar,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/180200/180293.1.jpg",15-2-1991,rhb,ob,right-hand bat,right-arm offbreak,11.0,allrounder
59607,SN Netravalkar,P,Saurabh Netravalkar,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/340300/340322.png",16-10-1991,rhb,lfm,right-hand bat,left-arm fast-medium,11.0,bowler
49174,NK Patel,P,Nisarg Patel,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/340300/340320.png",20-4-1988,rhb,sla,right-hand bat,slow left-arm orthodox,11.0,allrounder
71605,Shayan Jahangir,P,Shayan Jahangir,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",24-12-1994,rhb,rmf,right-hand bat,right-arm medium-fast,11.0,batter
56870,SR Taylor,P,Steven Taylor,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/173000/173077.1.jpg",9-11-1993,lhb,ob,left-hand bat,right-arm offbreak,11.0,opening batter
55349,SC van Schalkwyk,P,Shadley van Schalkwyk,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsciNone",5-8-1988,lhb,rm,left-hand bat,right-arm medium,11.0,allrounder
68405,SD Hope,P,Shai Hope,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320100/320122.png",10-11-1993,rhb,,right-hand bat,,4.0,wicketkeeper batter
